Human_id,Species_id,Type
MYG1,Myg1,ortholog_one2one
ERBIN,Erbin,ortholog_one2one
RP9,Rp9,ortholog_one2one
ST6GAL1,St6gal1,ortholog_one2one
AAAS,Aaas,ortholog_one2one
ADSS2,Adss,ortholog_one2one
COL12A1,Col12a1,ortholog_one2one
MRPL28,Mrpl28,ortholog_one2one
TCHHL1,Tchhl1,ortholog_one2one
PLD5,Pld5,ortholog_one2one
WIZ,Wiz,ortholog_one2one
KLF15,Klf15,ortholog_one2one
SEPTIN2,Septin2,ortholog_one2many
SEPTIN2,Septin2,ortholog_one2many
RNASEH2C,Rnaseh2c,ortholog_one2one
CFAP100,Cfap100,ortholog_one2one
NEURL4,Neurl4,ortholog_one2one
PGAP6,Pgap6,ortholog_one2one
GPR137B,Gpr137b,ortholog_one2one
FAM71F2,Fam71f2,ortholog_one2one
LHFPL3,Lhfpl3,ortholog_one2one
PLK5,Plk5,ortholog_one2one
CLGN,Clgn,ortholog_one2one
AP5B1,Ap5b1,ortholog_one2one
ZXDC,Zxdc,ortholog_one2one
OVOL1,Ovol1,ortholog_one2one
EPRS1,Eprs,ortholog_one2one
CFL1,Cfl1,ortholog_one2one
NME4,Nme4,ortholog_one2one
SLC25A40,Slc25a40,ortholog_one2one
UROC1,Uroc1,ortholog_one2one
PWWP3A,Pwwp3a,ortholog_one2one
MGAT4D,Mgat4d,ortholog_one2one
HEXA,Hexa,ortholog_one2many
ELMOD2,Elmod2,ortholog_one2one
CHST13,Chst13,ortholog_one2one
SNX32,Snx32,ortholog_one2one
DBF4,Dbf4,ortholog_one2one
SP7,Sp7,ortholog_one2one
UCP1,Ucp1,ortholog_one2one
C3orf22,BC048671,ortholog_one2one
SP1,Sp1,ortholog_one2one
TMEM156,Tmem156,ortholog_one2one
NRROS,Nrros,ortholog_one2one
MUS81,Mus81,ortholog_one2one
PAK2,Pak2,ortholog_one2one
BRD4,Brd4,ortholog_one2one
CASP6,Casp6,ortholog_one2one
SRI,Sri,ortholog_one2one
DECR2,Decr2,ortholog_one2one
CEP19,Cep19,ortholog_one2one
CADM2,Cadm2,ortholog_one2one
PLA2G12A,Pla2g12a,ortholog_one2one
LMOD1,Lmod1,ortholog_one2one
KIAA1614,BC034090,ortholog_one2one
GAR1,Gar1,ortholog_one2one
ACAP1,Acap1,ortholog_one2one
ACBD6,Acbd6,ortholog_one2one
RRH,Rrh,ortholog_one2one
MT1G,Mt1,ortholog_one2many
STEAP4,Steap4,ortholog_one2one
CTSW,Ctsw,ortholog_one2one
KCNH1,Kcnh1,ortholog_one2one
LRIT3,Lrit3,ortholog_one2one
NACC1,Nacc1,ortholog_one2one
COPB2,Copb2,ortholog_one2one
TLE7,Tle7,ortholog_one2one
C4orf17,4930579F01Rik,ortholog_one2one
ZBTB4,Zbtb4,ortholog_one2one
ADAM22,Adam22,ortholog_one2one
ARL17B,Arf2,ortholog_one2many
MTTP,Mttp,ortholog_one2one
KIF3A,Kif3a,ortholog_one2one
TMEM30A,Tmem30a,ortholog_one2one
SMAD1,Smad1,ortholog_one2one
LRRC37A,Gm884,ortholog_many2many
LRRC37A,Lrrc37a,ortholog_many2many
QRICH1,Qrich1,ortholog_one2one
IER2,Ier2,ortholog_one2one
MTNR1B,Mtnr1b,ortholog_one2one
SLC36A4,Slc36a4,ortholog_one2one
CHST4,Chst4,ortholog_one2one
RNU6-1061P,U6,ortholog_one2one
CACNA1A,Cacna1a,ortholog_one2one
TAT,Tat,ortholog_one2one
C4orf51,1700011L22Rik,ortholog_one2one
MMAA,Mmaa,ortholog_one2one
QARS1,Qars,ortholog_one2one
MARVELD3,Marveld3,ortholog_one2one
PHLPP2,Phlpp2,ortholog_one2one
FAT3,Fat3,ortholog_one2one
ARL17A,Arf2,ortholog_one2many
CFI,Cfi,ortholog_one2many
RNU1-34P,Gm22456,ortholog_one2one
SCUBE3,Scube3,ortholog_one2one
ST7L,St7l,ortholog_one2one
ZNF76,Zfp523,ortholog_one2one
EPHA5,Epha5,ortholog_one2one
EPN2,Epn2,ortholog_one2one
MMP1,Mmp1a,ortholog_one2many
MMP1,Mmp1b,ortholog_one2many
CNOT8,Cnot8,ortholog_one2one
U7,Rnu7,ortholog_one2many
IDH2,Idh2,ortholog_one2one
MPPED2,Mpped2,ortholog_one2one
FHDC1,Fhdc1,ortholog_one2one
MIR148B,Mir148b,ortholog_one2one
DCTD,Dctd,ortholog_one2one
MRPL51,Mrpl51,ortholog_one2one
AP1G1,Ap1g1,ortholog_one2one
RNU6-649P,Gm22087,ortholog_one2one
RNU4-73P,U4,ortholog_one2one
RN7SL674P,Gm23153,ortholog_one2one
RNU5E-7P,Gm23793,ortholog_many2many
RNU5E-7P,Gm22365,ortholog_many2many
PATE1,Pate1,ortholog_one2one
RN7SKP112,7SK,ortholog_one2one
RNU6-1215P,Gm25521,ortholog_one2one
DEF6,Def6,ortholog_one2one
NCAPD2,Ncapd2,ortholog_one2one
SNORA10B,Gm26418,ortholog_one2many
RNU6-370P,Gm25600,ortholog_one2many
RNU6-370P,U6,ortholog_one2many
PATE2,Pate2,ortholog_one2one
RNU6-1117P,U6,ortholog_one2one
RNU6-137P,Gm24150,ortholog_one2one
RNU4-49P,Gm25995,ortholog_one2many
IQGAP1,Iqgap1,ortholog_one2one
RN7SKP208,7SK,ortholog_one2one
PATE3,Pate3,ortholog_one2one
MIR216A,Mir216a,ortholog_one2one
MIR216B,Mir216b,ortholog_one2one
PATE4,Pate4,ortholog_one2one
RNU7-81P,Rnu7,ortholog_one2many
PPARD,Ppard,ortholog_one2one
RNU6-221P,Gm25898,ortholog_one2many
SNORD92,Snord92,ortholog_one2one
RNU6-282P,Gm22977,ortholog_one2many
SNORD53,Snord53,ortholog_one2one
SNORD53B,Gm22858,ortholog_one2one
HYLS1,Hyls1,ortholog_one2one
RNU6-997P,U6,ortholog_one2one
TTC29,Ttc29,ortholog_one2one
PUS3,Pus3,ortholog_one2one
RNU6-100P,U6,ortholog_one2one
RN7SKP203,7SK,ortholog_one2one
RN7SKP224,7SK,ortholog_one2one
RNU6-674P,Gm25886,ortholog_one2many
RN7SKP164,7SK,ortholog_one2many
RN7SKP164,7SK,ortholog_one2many
RNU6-775P,Gm25898,ortholog_one2many
DDX25,Ddx25,ortholog_one2one
RNU1-38P,Gm23692,ortholog_many2many
RNU1-38P,Gm23376,ortholog_many2many
RNU1-38P,Gm23735,ortholog_many2many
RNU1-38P,U1,ortholog_many2many
RNU1-38P,Gm22658,ortholog_many2many
RNU4-84P,Gm25995,ortholog_one2many
SNORA72,Gm24061,ortholog_one2many
SNORD89,Snord89,ortholog_one2one
RNU6-242P,U6,ortholog_one2many
RNU6-242P,U6,ortholog_one2many
RNU2-41P,Gm23661,ortholog_one2many
MAPK7,Mapk7,ortholog_one2one
RNU6-744P,Gm22685,ortholog_one2one
MRFAP1,Mrfap1,ortholog_one2many
FANCE,Fance,ortholog_one2one
VTRNA2-2P,Vault,ortholog_many2many
VTRNA2-2P,Vault,ortholog_many2many
Y_RNA,Y_RNA,ortholog_one2many
RN7SKP141,7SK,ortholog_one2one
RPL34,Rpl34,ortholog_one2one
RN7SKP103,7SK,ortholog_one2many
RNU6-692P,U6,ortholog_one2many
RPL10A,Rpl10a,ortholog_one2one
RNU6-1147P,Gm26257,ortholog_one2many
RN7SKP154,7SK,ortholog_one2many
RNU6-546P,U6,ortholog_one2one
RNU6-580P,Gm23955,ortholog_one2one
RNU6-627P,Gm22593,ortholog_one2many
TEAD3,Tead3,ortholog_one2one
CDC42SE2,Cdc42se2,ortholog_one2one
RNU6-187P,U6,ortholog_one2one
ABHD18,Abhd18,ortholog_one2one
SNORD70,Snord70,ortholog_one2one
SNORD11B,Gm26287,ortholog_one2one
NAV1,Nav1,ortholog_one2one
SNORD11,Snord11,ortholog_one2one
RN7SKP260,7SK,ortholog_one2one
SNORA41,Gm23723,ortholog_one2many
SNORA41,Snora41,ortholog_one2many
SNORD70B,Gm26293,ortholog_one2one
snoZ196,snoZ196,ortholog_one2one
SCARNA10,Scarna10,ortholog_one2one
SNORD51,Gm26457,ortholog_one2one
RNU1-133P,U1,ortholog_one2many
RNU1-133P,Gm23680,ortholog_one2many
RNU1-133P,U1,ortholog_one2many
SPINK1,Spink1,ortholog_one2one
U8,Gm25369,ortholog_many2many
U8,Gm23182,ortholog_many2many
GAPDH,Gapdh,ortholog_one2many
GAPDH,Gm10358,ortholog_one2many
GAPDH,Gm3839,ortholog_one2many
RNU6-474P,Gm23025,ortholog_one2one
Vault,Vault,ortholog_many2many
Vault,Vault,ortholog_many2many
BMP2K,Bmp2k,ortholog_one2one
MIR26B,Mir26b,ortholog_one2one
MAPK9,Mapk9,ortholog_one2one
RN7SKP283,7SK,ortholog_one2one
RNU6-360P,Gm22019,ortholog_one2many
RNU1-31P,Gm23497,ortholog_one2many
RNU1-31P,Gm22978,ortholog_one2many
RNU1-31P,Gm22741,ortholog_one2many
RNU1-31P,Gm25124,ortholog_one2many
RNU1-31P,U1,ortholog_one2many
RNU1-31P,Gm23845,ortholog_one2many
RNU1-31P,Gm22507,ortholog_one2many
RNU1-31P,Gm24409,ortholog_one2many
RNU1-31P,Gm22082,ortholog_one2many
RNU1-31P,U1,ortholog_one2many
RNU1-31P,U1,ortholog_one2many
RNU1-31P,Gm26121,ortholog_one2many
RNU1-31P,Gm23741,ortholog_one2many
RNU6-268P,U6,ortholog_many2many
RNU6-268P,Gm24393,ortholog_many2many
MFAP4,Mfap4,ortholog_one2one
RNU6-1051P,Gm26371,ortholog_one2one
RNU6-169P,Gm23337,ortholog_one2one
TULP1,Tulp1,ortholog_one2one
KCNF1,Kcnf1,ortholog_one2one
SCOC,Scoc,ortholog_one2one
VSIG10L2,Gm1113,ortholog_one2one
SLC66A3,Pqlc3,ortholog_one2one
RPUSD4,Rpusd4,ortholog_one2one
STIM2,Stim2,ortholog_one2one
RNF112,Rnf112,ortholog_one2one
SPINT1,Spint1,ortholog_one2one
WEE1,Wee1,ortholog_one2one
SNORD71,Snord71,ortholog_one2one
ROCK2,Rock2,ortholog_one2one
SLC6A2,Slc6a2,ortholog_one2one
TMEM109,Tmem109,ortholog_one2one
ALOXE3,Aloxe3,ortholog_one2one
RSPH3,Rsph3a,ortholog_one2many
RSPH3,Rsph3b,ortholog_one2many
TAGAP,Tagap,ortholog_one2many
TAGAP,Tagap1,ortholog_one2many
TMEM132A,Tmem132a,ortholog_one2one
RBBP5,Rbbp5,ortholog_one2one
FAXC,Faxc,ortholog_one2one
NPLOC4,Nploc4,ortholog_one2one
COQ3,Coq3,ortholog_one2one
CD6,Cd6,ortholog_one2one
PNISR,Pnisr,ortholog_one2one
GSAP,Gsap,ortholog_one2one
CLK3,Clk3,ortholog_one2one
CACNA1E,Cacna1e,ortholog_one2one
NOP2,Nop2,ortholog_one2one
USP45,Usp45,ortholog_one2one
PROP1,Prop1,ortholog_one2one
CLTB,Cltb,ortholog_one2one
TSPAN10,Tspan10,ortholog_one2one
EIF4E,Eif4e,ortholog_one2one
E2F6,E2f6,ortholog_one2one
PDE6G,Pde6g,ortholog_one2one
TBC1D9B,Tbc1d9b,ortholog_one2one
OXLD1,Oxld1,ortholog_one2one
CCDC137,Ccdc137,ortholog_one2one
PTPN12,Ptpn12,ortholog_one2one
MRPL12,Mrpl12,ortholog_one2one
LAP3,Lap3,ortholog_one2one
CLEC3A,Clec3a,ortholog_one2one
SLC25A10,Slc25a10,ortholog_one2many
SLC15A3,Slc15a3,ortholog_one2one
WWOX,Wwox,ortholog_one2one
CALML4,Calml4,ortholog_one2one
NKX6-1,Nkx6-1,ortholog_one2one
SH2D7,Sh2d7,ortholog_one2one
HNRNPDL,Hnrnpdl,ortholog_one2one
FSCN2,Fscn2,ortholog_one2one
DNAJA4,Dnaja4,ortholog_one2one
NR4A2,Nr4a2,ortholog_one2one
MYO15B,Myo15b,ortholog_one2one
ERCC4,Ercc4,ortholog_one2one
ART5,Art5,ortholog_one2one
PCDHB3,Pcdhb3,ortholog_one2one
TMEM267,Tmem267,ortholog_one2one
CCNC,Ccnc,ortholog_one2one
ART1,Art1,ortholog_one2one
SERF1A,Serf1,ortholog_one2one
CHRNA10,Chrna10,ortholog_one2one
ABCC6,Abcc6,ortholog_one2one
PCDH1,Pcdh1,ortholog_one2one
NUP98,Nup98,ortholog_one2one
OR6B1,Olfr449,ortholog_one2one
FERD3L,Ferd3l,ortholog_one2one
GOLGA8H,Gm13547,ortholog_many2many
GOLGA8H,Golga2,ortholog_many2many
CYREN,Cyren,ortholog_one2one
SPATA24,Spata24,ortholog_one2many
SPATA24,Gm50318,ortholog_one2many
SERINC4,Serinc4,ortholog_one2one
GPD2,Gpd2,ortholog_one2one
SPARCL1,Sparcl1,ortholog_one2one
TMEM140,Tmem140,ortholog_one2one
WDR91,Wdr91,ortholog_one2one
FYB1,Fyb,ortholog_one2one
USP19,Usp19,ortholog_one2one
RECQL5,Recql5,ortholog_one2one
TBC1D2B,Tbc1d2b,ortholog_one2one
XPR1,Xpr1,ortholog_one2one
LRP2BP,Lrp2bp,ortholog_one2one
PPL,Ppl,ortholog_one2one
FAM189A1,Fam189a1,ortholog_one2one
KIF14,Kif14,ortholog_one2one
ANKRD63,Ankrd63,ortholog_one2one
CSK,Csk,ortholog_one2one
SMIM43,Smim43,ortholog_one2one
MOCS2,Mocs2,ortholog_one2one
STRA8,Stra8,ortholog_one2one
STYXL2,Dusp27,ortholog_one2one
TMEM106B,Tmem106b,ortholog_one2one
SEC16B,Sec16b,ortholog_one2one
NAB1,Nab1,ortholog_one2one
LAMB2,Lamb2,ortholog_one2one
RN7SL184P,Metazoa_SRP,ortholog_one2many
C4orf46,4930579G24Rik,ortholog_one2one
SEC14L5,Sec14l5,ortholog_one2one
ETFDH,Etfdh,ortholog_one2one
ALG1,Alg1,ortholog_one2many
PDLIM4,Pdlim4,ortholog_one2one
SAP30BP,Sap30bp,ortholog_one2one
CHD4,Chd4,ortholog_one2many
COLGALT2,Colgalt2,ortholog_one2one
GLS,Gls,ortholog_one2one
GDPGP1,Gdpgp1,ortholog_one2many
RNU6-449P,Gm26038,ortholog_one2one
CCDC71,Ccdc71,ortholog_one2one
KLHDC8B,Klhdc8b,ortholog_one2one
TNNI1,Tnni1,ortholog_one2one
SLC22A4,Slc22a4,ortholog_one2one
CCDC78,Ccdc78,ortholog_one2one
UNC13C,Unc13c,ortholog_one2one
PGAP2,Pgap2,ortholog_one2one
C3orf84,BC048562,ortholog_one2one
ORAI2,Orai2,ortholog_one2one
IMPDH2,Impdh2,ortholog_one2one
C5orf22,6030458C11Rik,ortholog_one2one
CTAGE4,Mia2,ortholog_one2many
OR2A42,Olfr47,ortholog_many2many
OR2A42,Olfr435,ortholog_many2many
OR2A42,Olfr434,ortholog_many2many
OR2A7,Olfr13,ortholog_one2many
CTAGE8,Mia2,ortholog_one2many
LYPD8,Lypd8,ortholog_one2many
IL16,Il16,ortholog_one2one
RNU6-363P,U6,ortholog_one2one
P4HA2,P4ha2,ortholog_one2one
STAT4,Stat4,ortholog_one2one
PCNX2,Pcnx2,ortholog_one2one
SLC25A27,Slc25a27,ortholog_one2one
OR2A1,Olfr47,ortholog_many2many
OR2A1,Olfr435,ortholog_many2many
OR2A1,Olfr434,ortholog_many2many
ARHGEF5,Arhgef5,ortholog_one2one
TDRD6,Tdrd6,ortholog_one2one
ERN2,Ern2,ortholog_one2one
PLA2G7,Pla2g7,ortholog_one2one
CLRN1,Clrn1,ortholog_one2one
PPID,Ppid,ortholog_one2one
IBSP,Ibsp,ortholog_one2one
ADGRF5,Adgrf5,ortholog_one2one
ACAD11,Acad11,ortholog_one2one
MEPE,Mepe,ortholog_one2one
ITGB4,Itgb4,ortholog_one2one
MSH6,Msh6,ortholog_one2one
POU4F3,Pou4f3,ortholog_one2one
NOBOX,Nobox,ortholog_one2one
DROSHA,Drosha,ortholog_one2one
PKD2,Pkd2,ortholog_one2one
PRKACB,Prkacb,ortholog_one2one
OR2A5,Olfr448,ortholog_one2one
OR2A25,Olfr447,ortholog_one2one
CHP2,Chp2,ortholog_one2one
OR2A12,Olfr446,ortholog_one2one
OR2A14,Olfr237,ortholog_one2many
OR2A14,Olfr441,ortholog_one2many
OR2A14,Olfr444,ortholog_one2many
PRKCB,Prkcb,ortholog_one2one
C2,C2,ortholog_one2one
RBM33,Rbm33,ortholog_one2one
ABCG2,Abcg3,ortholog_one2one
NPHP3-ACAD11,Nphp3,ortholog_one2one
RHOG,Rhog,ortholog_one2one
ACKR4,Ackr4,ortholog_one2one
RRM1,Rrm1,ortholog_one2one
SLC25A26,Slc25a26,ortholog_one2one
PEAK1,Peak1,ortholog_one2one
SHH,Shh,ortholog_one2one
RNU6-818P,Gm22591,ortholog_one2many
RNU6-1298P,U6,ortholog_one2one
AFAP1,Afap1,ortholog_one2one
CACNG3,Cacng3,ortholog_one2one
FAM214A,Fam214a,ortholog_one2one
RNF32,Rnf32,ortholog_one2one
RBBP6,Rbbp6,ortholog_one2one
ANXA3,Anxa3,ortholog_one2one
TMEM247,Tmem247,ortholog_one2one
RNU2-11P,Gm23118,ortholog_one2one
ATP6V1E2,Atp6v1e2,ortholog_one2one
RNU6-456P,Gm23614,ortholog_one2many
RNU6-456P,Gm24697,ortholog_one2many
RHOQ,Rhoq,ortholog_one2one
PPP2R2B,Ppp2r2b,ortholog_one2one
TFRC,Tfrc,ortholog_one2one
STIM1,Stim1,ortholog_one2one
PIGF,Pigf,ortholog_one2one
LMBR1,Lmbr1,ortholog_one2one
CRIPT,Cript,ortholog_one2one
GOLGA8A,Gm13547,ortholog_many2many
GOLGA8A,Golga2,ortholog_many2many
FRAS1,Fras1,ortholog_one2one
UGT1A10,Ugt1a9,ortholog_many2many
UGT1A10,Ugt1a8,ortholog_many2many
UGT1A10,Ugt1a10,ortholog_many2many
C16orf72,1810013L24Rik,ortholog_one2one
CNIH3,Cnih3,ortholog_one2one
PMM2,Pmm2,ortholog_one2one
TEAD1,Tead1,ortholog_one2one
TMEM40,Tmem40,ortholog_one2one
UGT1A9,Ugt1a9,ortholog_many2many
UGT1A9,Ugt1a8,ortholog_many2many
UGT1A9,Ugt1a10,ortholog_many2many
EEF1AKNMT,Eef1aknmt,ortholog_one2one
FNDC9,Fndc9,ortholog_one2many
NIPAL4,Nipal4,ortholog_one2one
DUOXA1,Duoxa1,ortholog_one2one
UGT1A6,Ugt1a7c,ortholog_one2many
UGT1A6,Ugt1a6b,ortholog_one2many
UGT1A6,Ugt1a6a,ortholog_one2many
HMGCR,Hmgcr,ortholog_one2one
NOM1,Nom1,ortholog_one2one
RASSF10,Rassf10,ortholog_one2one
CTTN,Cttn,ortholog_one2one
NUDT21,Nudt21,ortholog_one2one
SDCCAG8,Sdccag8,ortholog_one2one
UNK,Unk,ortholog_one2one
MNX1,Mnx1,ortholog_one2one
DSPP,Dspp,ortholog_one2one
CYP2U1,Cyp2u1,ortholog_one2one
UNC13D,Unc13d,ortholog_one2one
GCK,Gck,ortholog_one2one
CFB,Cfb,ortholog_many2many
CFB,Gm20547,ortholog_many2many
SLC39A8,Slc39a8,ortholog_one2one
EDEM3,Edem3,ortholog_one2one
BBS2,Bbs2,ortholog_one2many
UGT1A1,Ugt1a1,ortholog_one2one
MROH2A,Mroh2a,ortholog_one2one
CAND2,Cand2,ortholog_one2one
HJURP,Hjurp,ortholog_one2one
NFKB1,Nfkb1,ortholog_one2one
SHANK2,Shank2,ortholog_one2one
CELSR2,Celsr2,ortholog_one2one
LYSMD4,Lysmd4,ortholog_one2one
NELFE,Nelfe,ortholog_one2one
RPL32,Rpl32,ortholog_one2one
CUL1,Cul1,ortholog_one2one
WBP2,Wbp2,ortholog_one2one
TRPM8,Trpm8,ortholog_one2one
SAXO2,Saxo2,ortholog_one2one
SNORA7A,Snora7a,ortholog_many2many
OR4F4,Olfr1293-ps,ortholog_many2many
OR4F4,Olfr1291-ps1,ortholog_many2many
OR4F4,Olfr1289,ortholog_many2many
ZSCAN29,Zscan29,ortholog_one2one
RAF1,Raf1,ortholog_one2one
COL23A1,Col23a1,ortholog_one2one
SLC35F3,Slc35f3,ortholog_one2one
IMP3,Imp3,ortholog_one2one
CLK4,Clk4,ortholog_one2one
UBR4,Ubr4,ortholog_one2one
MEGF11,Megf11,ortholog_one2one
TRIM47,Trim47,ortholog_one2one
TRIM65,Trim65,ortholog_one2one
FAM181B,Fam181b,ortholog_one2one
SMIM39,SMIM39,ortholog_one2one
FAM168B,Fam168b,ortholog_one2one
PRCP,Prcp,ortholog_one2one
GSK3B,Gsk3b,ortholog_one2one
MRPL38,Mrpl38,ortholog_one2one
CPEB1,Cpeb1,ortholog_one2many
MANBA,Manba,ortholog_one2one
SKIV2L,Skiv2l,ortholog_one2one
HEATR5B,Heatr5b,ortholog_one2one
RN7SKP70,7SK,ortholog_one2one
RUFY1,Rufy1,ortholog_one2one
FBF1,Fbf1,ortholog_one2one
YAF2,Yaf2,ortholog_one2one
EZH2,Ezh2,ortholog_one2one
PPHLN1,3110001I22Rik,ortholog_one2one
CEBPZOS,Cebpzos,ortholog_one2one
CEBPZ,Cebpz,ortholog_one2one
RAB6B,Rab6b,ortholog_one2one
PATL2,Patl2,ortholog_one2one
ACOX1,Acox1,ortholog_one2one
DXO,Dxo,ortholog_one2one
NDUFAF7,Ndufaf7,ortholog_one2one
ZNF281,Zfp281,ortholog_one2one
ANKRD34C,Ankrd34c,ortholog_one2one
GOLGA8B,Gm13547,ortholog_many2many
GOLGA8B,Golga2,ortholog_many2many
HNRNPH1,Hnrnph1,ortholog_one2one
MAEL,Mael,ortholog_one2one
C3orf62,1700102P08Rik,ortholog_one2one
RNY3,Rny3,ortholog_one2one
UBE2D3,Ube2d3,ortholog_one2one
PDIA4,Pdia4,ortholog_one2one
USP4,Usp4,ortholog_one2one
TEN1-CDK3,Ten1,ortholog_one2many
DDIAS,Ddias,ortholog_one2one
TEN1,Ten1,ortholog_one2many
ATXN1L,Atxn1l,ortholog_one2one
RNU6-650P,Gm22577,ortholog_many2many
RNU6-650P,Gm24481,ortholog_many2many
KCNH2,Kcnh2,ortholog_one2one
EVPL,Evpl,ortholog_one2one
IST1,Ist1,ortholog_one2one
C4A,C4b,ortholog_one2many
PRKD3,Prkd3,ortholog_one2one
RAB30,Rab30,ortholog_one2one
PHLDA3,Phlda3,ortholog_one2one
SRP68,Srp68,ortholog_one2one
TMCO5A,Tmco5,ortholog_one2one
ARID4B,Arid4b,ortholog_one2one
CCDC146,Ccdc146,ortholog_one2one
QPCT,Qpct,ortholog_one2one
CDC42EP3,Cdc42ep3,ortholog_one2one
SPDYE21,Spdye4b,ortholog_many2many
SPDYE21,Spdye4a,ortholog_many2many
ZCRB1,Zcrb1,ortholog_one2one
B9D1,B9d1,ortholog_one2one
CYP20A1,Cyp20a1,ortholog_one2one
SPDYE2,Spdye4b,ortholog_many2many
SPDYE2,Spdye4a,ortholog_many2many
RYBP,Rybp,ortholog_one2one
TMEM44,Tmem44,ortholog_one2one
BET1L,Gm45785,ortholog_one2one
RNU6-249P,Gm23422,ortholog_one2many
IFFO1,Iffo1,ortholog_one2one
SCGB1C1,Scgb1c1,ortholog_one2many
ODF3,Odf3,ortholog_one2one
MNT,Mnt,ortholog_one2one
SIRT3,Sirt3,ortholog_one2one
SPDYE8,Spdye4b,ortholog_many2many
SPDYE8,Spdye4a,ortholog_many2many
METTL16,Mettl16,ortholog_one2one
C4B,C4b,ortholog_one2many
SPDYE11,Spdye4b,ortholog_many2many
SPDYE11,Spdye4a,ortholog_many2many
CALR,Calr,ortholog_one2one
PIGC,Pigc,ortholog_one2one
PSMD13,Psmd13,ortholog_one2one
IQCJ,Iqcj,ortholog_one2one
SH3BP5L,Sh3bp5l,ortholog_one2one
TMEM233,Tmem233,ortholog_one2one
PRKAB1,Prkab1,ortholog_one2one
RN7SL608P,Gm24812,ortholog_one2one
WNT2B,Wnt2b,ortholog_one2one
CCDC194,Ccdc194,ortholog_one2one
ZNF821,Zfp821,ortholog_one2one
HRH1,Hrh1,ortholog_one2one
BST2,Bst2,ortholog_one2one
PAFAH1B1,Pafah1b1,ortholog_one2one
ECE2,Gm49333,ortholog_many2many
ECE2,Ece2,ortholog_many2many
SPDYE13,Spdye4b,ortholog_many2many
SPDYE13,Spdye4a,ortholog_many2many
CBY3,Cby3,ortholog_one2one
CANX,Canx,ortholog_one2one
NUCKS1,Nucks1,ortholog_one2one
RAPH1,Raph1,ortholog_one2one
SPDYE14,Spdye4b,ortholog_many2many
SPDYE14,Spdye4a,ortholog_many2many
CIT,Cit,ortholog_one2one
SPDYE15,Spdye4b,ortholog_many2many
SPDYE15,Spdye4a,ortholog_many2many
ZNF853,Zfp853,ortholog_one2one
MVB12A,Mvb12a,ortholog_one2one
ZNF316,Zfp316,ortholog_one2one
MAP3K21,Map3k21,ortholog_one2one
ZNF12,Zfp12,ortholog_one2one
FYB2,Fyb2,ortholog_one2one
TIMM17A,Timm17a,ortholog_one2one
CDC7,Cdc7,ortholog_one2one
ABHD11,Abhd11,ortholog_one2one
TMEM221,Tmem221,ortholog_one2many
NXNL1,Nxnl1,ortholog_one2one
NLRP6,Nlrp6,ortholog_one2one
RASIP1,Rasip1,ortholog_one2one
PCBP4,Pcbp4,ortholog_one2one
TEX50,Tex50,ortholog_one2one
COX20,Cox20,ortholog_one2one
PGGHG,Pgghg,ortholog_one2one
DHODH,Dhodh,ortholog_one2one
COIL,Coil,ortholog_one2one
EGFR,Egfr,ortholog_one2one
TXNL4B,Txnl4b,ortholog_one2one
USP38,Usp38,ortholog_one2one
SCPEP1,Scpep1,ortholog_one2one
IFITM5,Ifitm5,ortholog_one2one
CYP21A2,Cyp21a1,ortholog_one2one
MADCAM1,Madcam1,ortholog_one2one
B4GALNT4,B4galnt4,ortholog_one2one
ADGRL2,Adgrl2,ortholog_one2one
HP,Hp,ortholog_one2many
PKP3,Pkp3,ortholog_one2one
BSG,Bsg,ortholog_one2one
SETD7,Setd7,ortholog_one2one
WDR54,Wdr54,ortholog_one2one
SIGIRR,Sigirr,ortholog_one2one
AKAP1,Akap1,ortholog_one2one
MGST2,Mgst2,ortholog_one2one
ARSI,Arsi,ortholog_one2one
RN7SKP237,7SK,ortholog_one2one
RTKN,Rtkn,ortholog_one2one
SORCS2,Sorcs2,ortholog_one2one
TCOF1,Tcof1,ortholog_one2one
ECT2,Ect2,ortholog_one2one
H2BC7,H2bc8,ortholog_one2one
H4C5,H4c12,ortholog_one2one
ANO9,Ano9,ortholog_one2one
H2BC8,H2bc6,ortholog_one2one
H2AC8,H2ac15,ortholog_one2many
H2AC8,H2ac13,ortholog_one2many
AIMP1,Aimp1,ortholog_one2one
H1-3,H1f3,ortholog_one2one
H3C8,H3c11,ortholog_one2one
MSI2,Msi2,ortholog_one2one
GRIN2D,Grin2d,ortholog_one2one
INO80B,Ino80b,ortholog_one2many
FAM83E,Fam83e,ortholog_one2one
P2RY2,P2ry2,ortholog_one2one
TBXA2R,Tbxa2r,ortholog_one2one
CACTIN,Cactin,ortholog_one2one
P2RY6,P2ry6,ortholog_one2one
INO80B-WBP1,Ino80b,ortholog_one2many
WBP1,Wbp1,ortholog_one2one
HPR,Hp,ortholog_one2many
MLF2,Mlf2,ortholog_one2one
DHX38,Dhx38,ortholog_one2one
PIP5K1C,Pip5k1c,ortholog_one2one
BTN2A2,Btn2a2,ortholog_one2one
AASDH,Aasdh,ortholog_one2one
IFITM1,Ifitm2,ortholog_many2many
IFITM1,Ifitm1,ortholog_many2many
IFITM1,Ifitm7,ortholog_many2many
IFITM1,Ifitm3,ortholog_many2many
CUEDC1,Cuedc1,ortholog_one2one
MRPL53,Mrpl53,ortholog_one2one
MUC3A,Muc3a,ortholog_one2one
